user_id,signup_timestamp,city,user_segment,total_rides,is_active,last_ride_timestamp
U_2775,2025-06-06 00:44:20,Mumbai,power,0,False,2025-06-30 00:00:00
U_2776,2025-04-16 08:25:49,Indore,power,0,True,2025-06-29 00:00:00
U_2777,2025-01-11 07:49:53,Delhi,power,0,True,2025-06-29 00:00:00
U_2778,2025-04-27 15:49:20,Hyderabad,power,0,False,2025-06-30 00:00:00
U_2779,2025-05-05 17:20:05,Kochi,new,0,True,2025-06-29 00:00:00
U_2780,2024-02-01 20:50:33,Indore,regular,0,True,2025-06-08 20:50:33
U_2781,2024-11-23 17:00:16,Mumbai,power,0,False,2025-06-30 00:00:00
U_2782,2024-04-18 07:51:24,Delhi,new,0,True,2025-06-30 00:00:00
U_2783,2025-03-24 11:48:24,Mumbai,power,0,False,2025-06-30 00:00:00
U_2784,2025-01-03 18:26:01,Coimbatore,power,0,False,2025-06-30 00:00:00
U_2785,2024-12-01 09:33:17,Coimbatore,power,0,True,2025-06-30 00:00:00
U_2786,2024-11-10 07:19:07,Bangalore,new,0,False,2025-06-29 00:00:00
U_2787,2025-01-04 20:07:55,Delhi,power,0,True,2025-06-29 00:00:00
U_2788,2025-02-18 09:44:09,Delhi,new,0,True,2025-06-28 00:00:00
U_2789,2024-12-17 09:21:32,Kochi,new,0,True,2025-06-27 00:00:00
U_2790,2024-12-31 15:36:05,Jaipur,new,0,False,2025-06-28 00:00:00
U_2791,2024-07-05 07:39:15,Kochi,power,0,True,2025-06-28 00:00:00
U_2792,2024-01-18 19:52:02,Jaipur,new,0,True,2025-04-17 19:52:02
U_2793,2024-04-30 07:29:20,Jaipur,regular,0,True,2025-06-29 00:00:00
U_2794,2025-03-01 08:07:50,Kochi,new,0,False,2025-06-29 00:00:00
U_2795,2025-01-16 20:47:37,Jaipur,power,0,True,2025-06-27 00:00:00
U_2796,2024-04-30 12:18:08,Bangalore,new,0,True,2025-06-25 12:18:08
U_2797,2024-06-30 18:55:37,Mumbai,new,0,True,2025-06-29 18:55:37
U_2798,2024-05-01 05:08:22,Jaipur,power,0,True,2025-06-22 05:08:22
U_2799,2024-05-10 08:40:54,Indore,regular,0,True,2025-06-28 00:00:00
U_2800,2024-07-06 15:30:44,Hyderabad,regular,0,False,2025-06-29 00:00:00
U_2801,2024-11-02 08:51:32,Delhi,power,0,True,2025-06-28 00:00:00
U_2802,2024-08-14 09:06:40,Bangalore,new,0,True,2025-06-29 09:06:40
U_2803,2025-01-21 23:02:06,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2804,2024-02-15 17:50:54,Mumbai,new,0,True,2025-05-26 17:50:54
U_2805,2024-07-06 18:51:24,Indore,regular,0,True,2025-06-12 18:51:24
U_2806,2024-10-20 19:05:46,Jaipur,regular,0,False,2025-06-30 00:00:00
U_2807,2025-06-17 10:22:30,Jaipur,new,0,True,2025-06-30 00:00:00
U_2808,2024-08-12 08:27:28,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_2809,2025-01-07 19:25:37,Bangalore,power,0,False,2025-06-28 00:00:00
U_2810,2025-04-25 08:01:11,Jaipur,new,0,False,2025-06-30 00:00:00
U_2811,2025-06-23 12:10:58,Indore,regular,0,False,2025-06-30 00:00:00
U_2812,2024-07-28 09:40:59,Jaipur,new,0,False,2025-06-30 00:00:00
U_2813,2024-12-12 06:13:54,Bangalore,new,0,True,2025-06-30 00:00:00
U_2814,2024-12-04 16:59:47,Indore,regular,0,False,2025-06-30 00:00:00
U_2815,2024-06-06 20:53:27,Indore,power,0,True,2025-06-29 00:00:00
U_2816,2024-09-13 19:59:02,Indore,new,0,True,2025-06-30 00:00:00
U_2817,2024-07-14 08:00:40,Mumbai,new,0,False,2025-06-27 00:00:00
U_2818,2024-02-01 13:32:29,Jaipur,power,0,True,2025-06-08 13:32:29
U_2819,2024-05-29 18:03:42,Jaipur,regular,0,True,2025-06-30 00:00:00
U_2820,2025-01-13 08:34:31,Kochi,regular,0,True,2025-06-30 00:00:00
U_2821,2024-05-12 19:38:46,Indore,regular,0,True,2025-04-20 19:38:46
U_2822,2024-11-21 07:54:39,Bangalore,power,0,False,2025-06-30 00:00:00
U_2823,2024-08-24 15:07:14,Kochi,power,0,True,2025-06-29 00:00:00
U_2824,2024-11-29 09:07:28,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2825,2024-11-14 16:59:19,Delhi,power,0,True,2025-06-30 00:00:00
U_2826,2024-03-02 15:22:27,Indore,new,0,True,2025-06-20 15:22:27
U_2827,2025-03-19 05:18:13,Indore,regular,0,False,2025-06-30 00:00:00
U_2828,2025-06-11 09:46:36,Jaipur,regular,0,True,2025-06-29 00:00:00
U_2829,2024-05-05 15:29:10,Coimbatore,new,0,True,2025-06-28 15:29:10
U_2830,2025-06-08 11:30:56,Kochi,regular,0,False,2025-06-30 00:00:00
U_2831,2025-04-06 20:00:06,Kochi,power,0,True,2025-06-30 00:00:00
U_2832,2024-09-03 06:36:16,Jaipur,new,0,False,2025-06-30 00:00:00
U_2833,2025-06-27 20:23:24,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2834,2024-01-26 19:26:59,Indore,new,0,True,2025-05-24 19:26:59
U_2835,2025-01-29 07:50:30,Kochi,new,0,False,2025-06-29 00:00:00
U_2836,2025-06-24 06:36:05,Hyderabad,new,0,True,2025-06-30 00:00:00
U_2837,2024-10-31 08:18:18,Delhi,new,0,True,2025-06-30 00:00:00
U_2838,2025-03-22 08:52:08,Mumbai,regular,0,True,2025-06-29 00:00:00
U_2839,2024-07-01 15:04:13,Jaipur,regular,0,True,2025-06-28 00:00:00
U_2840,2024-02-11 06:21:21,Indore,regular,0,False,2025-01-04 06:21:21
U_2841,2025-03-02 03:43:29,Bangalore,power,0,True,2025-06-30 00:00:00
U_2842,2024-02-01 05:29:19,Hyderabad,regular,0,True,2025-03-14 05:29:19
U_2843,2024-02-20 12:55:38,Delhi,regular,0,True,2025-06-25 12:55:38
U_2844,2025-06-24 17:13:12,Mumbai,new,0,True,2025-06-30 00:00:00
U_2845,2024-05-20 07:19:37,Indore,regular,0,False,2025-06-29 00:00:00
U_2846,2024-11-07 17:34:32,Indore,new,0,True,2025-06-29 00:00:00
U_2847,2024-05-03 11:02:43,Coimbatore,new,0,True,2025-06-20 00:00:00
U_2848,2024-04-07 15:30:14,Hyderabad,power,0,False,2025-06-23 00:00:00
U_2849,2024-11-20 13:20:52,Coimbatore,regular,0,False,2025-06-29 00:00:00
U_2850,2024-08-04 18:17:21,Coimbatore,new,0,True,2025-06-30 00:00:00
U_2851,2025-01-12 18:54:59,Coimbatore,power,0,True,2025-06-29 00:00:00
U_2852,2025-04-04 13:58:06,Hyderabad,new,0,False,2025-06-30 00:00:00
U_2853,2025-02-08 08:33:42,Bangalore,power,0,False,2025-06-30 00:00:00
U_2854,2024-02-22 13:12:46,Coimbatore,regular,0,False,2025-04-05 13:12:46
U_2855,2024-05-12 09:52:16,Bangalore,new,0,True,2025-06-28 00:00:00
U_2856,2024-11-16 19:36:47,Bangalore,regular,0,True,2025-06-29 00:00:00
U_2857,2024-05-23 17:43:59,Jaipur,new,0,True,2025-06-23 00:00:00
U_2858,2025-05-19 17:29:33,Delhi,power,0,True,2025-06-29 00:00:00
U_2859,2024-09-10 05:59:44,Delhi,new,0,True,2025-06-30 00:00:00
U_2860,2024-12-10 12:35:25,Mumbai,regular,0,False,2025-06-28 00:00:00
U_2861,2025-01-10 07:23:12,Coimbatore,regular,0,False,2025-06-29 00:00:00
U_2862,2024-01-07 18:31:48,Coimbatore,regular,0,True,2025-04-08 18:31:48
U_2863,2024-04-10 12:59:38,Indore,regular,0,False,2025-06-22 00:00:00
U_2864,2024-05-14 17:40:26,Indore,new,0,True,2025-06-26 00:00:00
U_2865,2025-04-15 23:32:27,Coimbatore,power,0,False,2025-06-29 00:00:00
U_2866,2024-01-23 18:29:17,Delhi,regular,0,True,2025-04-18 18:29:17
U_2867,2025-06-21 17:36:05,Bangalore,regular,0,True,2025-06-30 00:00:00
U_2868,2024-03-24 13:35:17,Hyderabad,power,0,True,2025-05-13 13:35:17
U_2869,2024-12-14 19:26:58,Mumbai,new,0,True,2025-06-30 00:00:00
U_2870,2024-03-12 00:59:09,Kochi,regular,0,True,2025-03-28 00:59:09
U_2871,2024-09-13 19:54:02,Bangalore,regular,0,True,2025-06-30 00:00:00
U_2872,2024-04-02 04:34:11,Delhi,new,0,True,2025-03-25 04:34:11
U_2873,2025-01-14 19:02:48,Coimbatore,regular,0,True,2025-06-30 00:00:00
U_2874,2024-11-26 16:53:51,Jaipur,regular,0,False,2025-06-28 00:00:00
U_2875,2024-01-31 21:56:13,Delhi,power,0,False,2025-06-13 21:56:13
U_2876,2025-06-29 20:09:53,Kochi,regular,0,True,2025-06-29 00:00:00
U_2877,2024-02-13 19:47:57,Bangalore,power,0,True,2025-06-01 19:47:57
U_2878,2024-10-02 20:50:05,Delhi,new,0,True,2025-06-29 00:00:00
U_2879,2024-03-25 16:45:11,Jaipur,regular,0,True,2025-06-25 16:45:11
U_2880,2025-06-07 07:05:43,Jaipur,regular,0,True,2025-06-30 00:00:00
U_2881,2025-01-27 06:50:18,Delhi,new,0,True,2025-06-30 00:00:00
U_2882,2024-11-09 11:24:21,Bangalore,new,0,True,2025-06-27 00:00:00
U_2883,2024-12-15 14:08:52,Indore,power,0,False,2025-06-30 00:00:00
U_2884,2025-06-28 18:08:37,Bangalore,new,0,True,2025-06-30 00:00:00
U_2885,2024-10-08 17:54:53,Indore,power,0,False,2025-06-27 00:00:00
U_2886,2024-08-12 11:54:17,Coimbatore,regular,0,True,2025-06-29 00:00:00
U_2887,2025-01-03 11:18:42,Coimbatore,power,0,True,2025-06-29 00:00:00
U_2888,2025-05-03 06:20:09,Indore,regular,0,True,2025-06-27 00:00:00
U_2889,2024-11-26 17:08:04,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_2890,2024-08-01 16:09:32,Hyderabad,new,0,False,2025-06-29 00:00:00
U_2891,2025-06-07 18:33:23,Bangalore,power,0,True,2025-06-30 00:00:00
U_2892,2024-08-13 18:20:47,Jaipur,power,0,True,2025-06-27 00:00:00
U_2893,2024-02-21 14:54:43,Coimbatore,new,0,True,2025-06-24 14:54:43
U_2894,2024-12-28 20:43:11,Kochi,regular,0,True,2025-06-30 00:00:00
U_2895,2024-06-24 08:24:41,Kochi,power,0,True,2025-06-30 00:00:00
U_2896,2024-03-20 20:46:55,Hyderabad,new,0,True,2025-06-25 00:00:00
U_2897,2025-03-31 17:10:50,Hyderabad,new,0,True,2025-06-27 00:00:00
U_2898,2025-05-24 15:21:53,Hyderabad,regular,0,False,2025-06-29 00:00:00
U_2899,2024-02-05 08:20:28,Hyderabad,new,0,True,2025-06-11 08:20:28
U_2900,2025-04-01 20:22:21,Coimbatore,new,0,False,2025-06-30 00:00:00
U_2901,2024-06-17 12:18:00,Bangalore,new,0,True,2025-06-30 00:00:00
U_2902,2025-03-16 03:52:14,Bangalore,power,0,True,2025-06-30 00:00:00
U_2903,2025-05-14 17:01:22,Kochi,power,0,True,2025-06-28 00:00:00
U_2904,2024-10-04 14:55:35,Coimbatore,regular,0,True,2025-06-30 00:00:00
U_2905,2025-06-03 20:45:22,Bangalore,new,0,False,2025-06-30 00:00:00
U_2906,2024-05-28 19:33:51,Kochi,regular,0,True,2025-06-28 00:00:00
U_2907,2024-06-07 03:18:05,Coimbatore,regular,0,True,2025-06-28 00:00:00
U_2908,2024-01-23 10:25:33,Indore,regular,0,True,2025-06-03 10:25:33
U_2909,2025-02-11 14:13:24,Bangalore,regular,0,True,2025-06-28 00:00:00
U_2910,2024-09-16 13:20:22,Jaipur,new,0,True,2025-06-30 00:00:00
U_2911,2024-08-15 20:49:59,Kochi,regular,0,False,2025-06-27 00:00:00
U_2912,2024-08-07 16:48:50,Kochi,new,0,True,2025-06-29 00:00:00
U_2913,2024-11-06 13:01:16,Kochi,regular,0,False,2025-06-30 00:00:00
U_2914,2024-08-11 19:13:14,Kochi,regular,0,True,2025-06-25 00:00:00
U_2915,2024-01-22 02:08:36,Mumbai,new,0,False,2025-05-26 02:08:36
U_2916,2024-06-09 09:44:17,Indore,power,0,True,2025-06-26 00:00:00
U_2917,2024-10-09 03:12:38,Coimbatore,regular,0,True,2025-06-30 00:00:00
U_2918,2024-06-14 12:43:06,Mumbai,new,0,True,2025-06-30 00:00:00
U_2919,2024-03-08 18:36:19,Indore,new,0,False,2025-06-26 18:36:19
U_2920,2024-01-18 16:33:41,Hyderabad,power,0,False,2025-05-21 16:33:41
U_2921,2024-05-04 10:28:29,Coimbatore,new,0,True,2025-06-30 00:00:00
U_2922,2025-03-01 21:44:37,Hyderabad,regular,0,True,2025-06-28 00:00:00
U_2923,2024-05-18 14:24:00,Indore,power,0,True,2025-04-20 14:24:00
U_2924,2025-01-08 08:18:49,Coimbatore,power,0,False,2025-06-30 00:00:00
U_2925,2024-02-05 12:20:03,Indore,regular,0,True,2025-05-25 12:20:03
U_2926,2025-03-26 19:04:45,Kochi,regular,0,True,2025-06-30 00:00:00
U_2927,2024-02-05 11:54:56,Mumbai,new,0,True,2025-05-27 11:54:56
U_2928,2025-04-07 19:24:07,Indore,regular,0,True,2025-06-30 00:00:00
U_2929,2024-05-27 12:02:45,Hyderabad,new,0,True,2025-06-30 00:00:00
U_2930,2024-06-04 18:36:59,Bangalore,new,0,False,2025-06-30 00:00:00
U_2931,2024-01-12 07:17:22,Delhi,regular,0,True,2025-04-26 07:17:22
U_2932,2024-10-21 14:09:44,Mumbai,regular,0,True,2025-06-28 00:00:00
U_2933,2024-09-22 12:09:37,Hyderabad,new,0,True,2025-06-30 00:00:00
U_2934,2025-06-20 22:29:25,Mumbai,power,0,False,2025-06-29 00:00:00
U_2935,2024-08-11 08:12:20,Mumbai,power,0,True,2025-06-30 00:00:00
U_2936,2024-10-25 15:45:44,Bangalore,new,0,True,2025-06-29 00:00:00
U_2937,2024-06-16 14:10:27,Jaipur,new,0,True,2025-06-29 00:00:00
U_2938,2024-09-26 16:36:19,Coimbatore,regular,0,False,2025-06-30 00:00:00
U_2939,2025-04-18 21:04:28,Kochi,power,0,False,2025-06-30 00:00:00
U_2940,2024-02-28 09:32:10,Indore,new,0,True,2025-05-31 09:32:10
U_2941,2025-02-25 17:47:09,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2942,2024-02-22 07:25:08,Indore,power,0,True,2025-06-23 07:25:08
U_2943,2025-02-16 15:15:04,Kochi,new,0,True,2025-06-30 00:00:00
U_2944,2024-03-30 08:20:27,Hyderabad,regular,0,True,2025-06-26 00:00:00
U_2945,2025-04-07 07:10:38,Delhi,regular,0,False,2025-06-30 00:00:00
U_2946,2025-02-19 17:55:55,Bangalore,regular,0,True,2025-06-28 00:00:00
U_2947,2024-10-30 12:14:16,Delhi,power,0,True,2025-06-30 00:00:00
U_2948,2024-04-24 06:59:20,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2949,2025-03-25 00:04:59,Delhi,regular,0,True,2025-06-28 00:00:00
U_2950,2024-05-06 14:09:37,Hyderabad,regular,0,False,2025-06-27 00:00:00
U_2951,2025-01-05 15:01:30,Bangalore,regular,0,True,2025-06-27 00:00:00
U_2952,2024-05-12 19:15:14,Jaipur,power,0,True,2025-06-30 00:00:00
U_2953,2025-03-09 18:35:51,Kochi,power,0,True,2025-06-30 00:00:00
U_2954,2024-04-27 18:05:37,Kochi,regular,0,True,2025-06-28 00:00:00
U_2955,2024-01-10 09:24:11,Kochi,new,0,True,2025-05-08 09:24:11
U_2956,2024-11-09 20:33:18,Mumbai,regular,0,True,2025-06-29 00:00:00
U_2957,2024-10-18 07:52:11,Coimbatore,power,0,True,2025-06-29 00:00:00
U_2958,2024-06-03 12:18:29,Hyderabad,new,0,False,2025-06-28 00:00:00
U_2959,2024-02-05 18:39:29,Coimbatore,new,0,True,2025-05-31 18:39:29
U_2960,2024-01-17 11:31:23,Hyderabad,new,0,False,2025-04-30 11:31:23
U_2961,2024-10-11 19:53:12,Indore,new,0,True,2025-06-29 19:53:12
U_2962,2024-12-02 20:16:27,Kochi,new,0,False,2025-06-30 00:00:00
U_2963,2024-10-10 12:05:59,Kochi,new,0,True,2025-06-29 00:00:00
U_2964,2025-04-04 10:21:31,Delhi,new,0,False,2025-06-30 00:00:00
U_2965,2025-01-12 06:01:49,Bangalore,regular,0,False,2025-06-30 00:00:00
U_2966,2025-02-23 17:44:44,Hyderabad,new,0,True,2025-06-30 00:00:00
U_2967,2025-03-11 08:19:34,Coimbatore,regular,0,True,2025-06-30 00:00:00
U_2968,2025-01-12 13:25:04,Bangalore,new,0,True,2025-06-30 00:00:00
U_2969,2024-08-08 09:08:21,Delhi,power,0,True,2025-06-30 00:00:00
U_2970,2025-06-23 06:22:25,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_2971,2025-05-26 20:07:55,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2972,2024-06-20 23:30:58,Bangalore,new,0,True,2025-06-29 00:00:00
U_2973,2024-12-19 16:46:38,Indore,power,0,True,2025-06-27 00:00:00
U_2974,2025-06-16 08:10:14,Indore,new,0,True,2025-06-30 00:00:00
U_2975,2024-05-01 06:16:06,Mumbai,new,0,True,2025-06-22 00:00:00
U_2976,2024-12-19 08:20:13,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_2977,2024-12-16 20:21:43,Delhi,power,0,False,2025-06-30 00:00:00
U_2978,2025-06-19 12:17:49,Coimbatore,power,0,True,2025-06-30 00:00:00
U_2979,2024-08-26 06:07:47,Coimbatore,power,0,True,2025-06-28 00:00:00
U_2980,2025-01-14 14:36:50,Mumbai,regular,0,True,2025-06-30 00:00:00
U_2981,2025-06-11 16:44:03,Kochi,regular,0,True,2025-06-30 00:00:00
U_2982,2024-01-15 17:35:47,Mumbai,power,0,True,2025-04-24 17:35:47
U_2983,2024-09-14 18:49:57,Bangalore,power,0,True,2025-06-30 00:00:00
U_2984,2024-06-16 20:03:18,Mumbai,regular,0,True,2025-06-29 00:00:00
U_2985,2024-05-06 14:02:04,Delhi,power,0,False,2025-01-24 14:02:04
U_2986,2024-08-31 06:12:22,Bangalore,power,0,False,2025-06-29 00:00:00
U_2987,2024-07-26 10:39:24,Kochi,power,0,False,2025-06-29 00:00:00
U_2988,2024-11-29 18:33:15,Coimbatore,power,0,True,2025-06-30 00:00:00
U_2989,2024-03-22 18:51:37,Coimbatore,new,0,True,2025-06-24 00:00:00
U_2990,2024-08-14 19:50:30,Mumbai,power,0,True,2025-06-30 00:00:00
U_2991,2024-03-23 11:07:13,Coimbatore,power,0,True,2025-06-20 00:00:00
U_2992,2025-02-02 19:37:32,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_2993,2024-08-19 03:57:47,Hyderabad,regular,0,True,2025-06-28 00:00:00
U_2994,2024-06-26 07:27:16,Hyderabad,power,0,False,2025-06-30 00:00:00
U_2995,2024-01-04 18:44:42,Hyderabad,regular,0,True,2024-11-21 18:44:42
U_2996,2025-06-17 18:42:59,Jaipur,regular,0,False,2025-06-29 18:42:59
U_2997,2024-08-18 14:03:25,Indore,new,0,True,2025-06-30 00:00:00
U_2998,2025-04-19 17:56:31,Coimbatore,new,0,True,2025-06-30 00:00:00
U_2999,2024-01-06 00:06:06,Bangalore,power,0,True,2025-04-13 00:06:06
U_3000,2024-02-01 04:59:57,Jaipur,new,0,False,2025-05-18 04:59:57
U_3001,2024-10-30 10:54:35,Jaipur,new,0,True,2025-06-27 00:00:00
U_3002,2024-10-03 19:49:51,Mumbai,power,0,True,2025-06-29 00:00:00
U_3003,2024-04-16 19:42:44,Hyderabad,regular,0,True,2025-06-27 00:00:00
U_3004,2024-01-29 06:33:54,Jaipur,new,0,True,2025-05-31 06:33:54
U_3005,2024-05-17 17:20:05,Delhi,new,0,True,2025-06-24 00:00:00
U_3006,2025-06-02 17:47:14,Coimbatore,power,0,True,2025-06-29 00:00:00
U_3007,2024-06-15 20:29:29,Indore,regular,0,True,2025-06-27 00:00:00
U_3008,2025-04-26 22:58:01,Indore,power,0,True,2025-06-29 00:00:00
U_3009,2024-02-10 20:11:31,Coimbatore,new,0,True,2025-06-07 20:11:31
U_3010,2025-02-01 23:15:48,Hyderabad,regular,0,True,2025-06-24 00:00:00
U_3011,2024-06-08 19:13:12,Mumbai,power,0,False,2025-06-22 00:00:00
U_3012,2024-10-06 08:03:01,Bangalore,new,0,False,2025-06-28 00:00:00
U_3013,2024-06-07 20:34:48,Hyderabad,new,0,True,2025-06-30 00:00:00
U_3014,2024-05-31 19:27:08,Kochi,power,0,False,2025-06-30 00:00:00
U_3015,2024-07-06 07:52:46,Mumbai,new,0,True,2025-06-26 00:00:00
U_3016,2024-06-29 09:44:55,Hyderabad,regular,0,True,2025-06-25 00:00:00
U_3017,2025-02-23 20:26:36,Kochi,regular,0,True,2025-06-30 00:00:00
U_3018,2024-07-13 06:04:36,Mumbai,new,0,True,2025-06-22 00:00:00
U_3019,2024-01-23 19:00:14,Delhi,new,0,True,2025-06-04 19:00:14
U_3020,2024-08-16 09:44:11,Jaipur,power,0,False,2025-06-21 00:00:00
U_3021,2024-02-04 09:25:03,Indore,power,0,False,2025-03-02 09:25:03
U_3022,2025-02-18 09:18:11,Bangalore,power,0,True,2025-06-30 00:00:00
U_3023,2024-03-27 19:22:41,Hyderabad,new,0,True,2025-06-20 00:00:00
U_3024,2024-08-02 09:57:49,Delhi,regular,0,True,2025-06-29 00:00:00
U_3025,2024-05-02 11:26:51,Jaipur,regular,0,False,2025-06-29 00:00:00
U_3026,2024-02-11 17:39:17,Jaipur,new,0,False,2025-05-12 17:39:17
U_3027,2024-12-23 06:45:03,Indore,power,0,True,2025-06-27 00:00:00
U_3028,2025-05-07 06:42:43,Bangalore,power,0,True,2025-06-29 00:00:00
U_3029,2024-01-02 19:26:16,Kochi,power,0,True,2025-04-13 19:26:16
U_3030,2024-01-04 18:23:43,Mumbai,power,0,True,2025-04-25 18:23:43
U_3031,2024-05-19 13:33:37,Kochi,power,0,True,2025-06-19 13:33:37
U_3032,2025-04-20 08:03:28,Indore,power,0,True,2025-06-30 00:00:00
U_3033,2025-01-12 16:33:43,Jaipur,new,0,True,2025-06-29 00:00:00
U_3034,2024-02-11 05:01:17,Delhi,new,0,True,2025-06-04 05:01:17
U_3035,2024-06-01 13:22:18,Jaipur,power,0,True,2025-06-26 13:22:18
U_3036,2024-12-25 08:31:28,Bangalore,power,0,True,2025-06-30 00:00:00
U_3037,2025-06-05 19:34:54,Jaipur,regular,0,True,2025-06-30 00:00:00
U_3038,2025-02-21 14:45:18,Mumbai,power,0,False,2025-06-30 00:00:00
U_3039,2024-10-26 11:40:50,Mumbai,regular,0,False,2025-06-29 00:00:00
U_3040,2024-09-13 19:44:02,Indore,regular,0,True,2025-06-30 00:00:00
U_3041,2024-08-07 06:04:28,Kochi,power,0,True,2025-06-30 00:00:00
U_3042,2025-05-19 15:45:26,Mumbai,new,0,True,2025-06-29 00:00:00
U_3043,2025-03-03 16:30:34,Hyderabad,power,0,True,2025-06-30 00:00:00
U_3044,2024-04-28 18:18:23,Indore,power,0,True,2025-06-28 00:00:00
U_3045,2024-07-11 00:30:55,Coimbatore,regular,0,True,2025-06-30 00:00:00
U_3046,2025-01-17 22:41:51,Coimbatore,regular,0,True,2025-06-29 00:00:00
U_3047,2024-02-15 09:54:39,Bangalore,new,0,True,2025-04-30 09:54:39
U_3048,2024-02-21 18:15:07,Hyderabad,power,0,False,2025-06-25 18:15:07
U_3049,2025-01-12 04:54:04,Bangalore,new,0,True,2025-06-29 00:00:00
U_3050,2025-02-04 08:24:42,Bangalore,regular,0,True,2025-06-30 00:00:00
U_3051,2025-06-12 17:51:31,Hyderabad,new,0,False,2025-06-26 00:00:00
U_3052,2025-06-04 19:17:20,Delhi,regular,0,True,2025-06-29 00:00:00
U_3053,2024-03-22 08:11:51,Mumbai,new,0,False,2025-05-30 08:11:51
U_3054,2025-04-22 11:30:34,Delhi,regular,0,True,2025-06-30 00:00:00
U_3055,2024-04-14 07:04:43,Kochi,regular,0,True,2025-06-28 00:00:00
U_3056,2024-10-04 12:54:47,Jaipur,power,0,True,2025-06-29 00:00:00
U_3057,2024-06-19 01:44:13,Hyderabad,regular,0,False,2025-06-23 00:00:00
U_3058,2025-04-05 19:06:10,Coimbatore,new,0,True,2025-06-30 00:00:00
U_3059,2024-03-30 02:37:48,Delhi,power,0,True,2025-05-30 02:37:48
U_3060,2024-11-23 07:28:06,Delhi,new,0,True,2025-06-30 00:00:00
U_3061,2024-05-08 14:43:50,Indore,power,0,True,2025-06-28 14:43:50
U_3062,2024-01-22 13:09:58,Hyderabad,power,0,True,2025-04-19 13:09:58
U_3063,2024-06-04 21:26:56,Delhi,power,0,True,2025-06-22 21:26:56
U_3064,2024-03-21 04:27:45,Delhi,new,0,True,2025-06-26 00:00:00
U_3065,2024-08-03 06:36:27,Kochi,regular,0,False,2025-06-29 00:00:00
U_3066,2024-03-11 15:37:24,Jaipur,new,0,True,2025-06-29 00:00:00
U_3067,2024-07-19 11:05:55,Jaipur,regular,0,True,2025-06-30 00:00:00
U_3068,2024-08-02 18:34:48,Kochi,new,0,False,2025-06-24 00:00:00
U_3069,2024-12-19 06:25:02,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_3070,2025-01-01 19:25:22,Hyderabad,regular,0,True,2025-06-30 00:00:00
U_3071,2024-06-04 18:48:30,Mumbai,regular,0,True,2025-06-27 00:00:00
U_3072,2025-01-01 08:08:57,Jaipur,regular,0,False,2025-06-30 00:00:00
U_3073,2024-01-05 14:53:36,Jaipur,regular,0,True,2025-05-05 14:53:36
U_3074,2025-05-24 17:06:21,Hyderabad,regular,0,True,2025-06-28 00:00:00
U_3075,2024-12-07 20:04:49,Indore,new,0,True,2025-06-27 00:00:00
U_3076,2024-07-31 18:34:56,Indore,power,0,False,2025-06-28 00:00:00
U_3077,2025-06-17 06:38:34,Hyderabad,new,0,True,2025-06-30 00:00:00
U_3078,2024-01-30 14:26:38,Jaipur,power,0,True,2025-06-12 14:26:38
U_3079,2025-05-03 16:07:04,Jaipur,power,0,False,2025-06-30 00:00:00
U_3080,2025-01-07 13:24:41,Bangalore,new,0,True,2025-06-30 00:00:00
U_3081,2025-06-14 19:37:35,Kochi,power,0,True,2025-06-30 00:00:00
U_3082,2024-01-20 13:44:15,Hyderabad,new,0,False,2025-03-01 13:44:15
U_3083,2024-10-06 19:12:58,Jaipur,regular,0,True,2025-06-30 00:00:00
U_3084,2024-12-20 18:19:58,Delhi,regular,0,True,2025-06-30 00:00:00
U_3085,2024-09-04 09:35:12,Kochi,regular,0,True,2025-06-30 00:00:00
U_3086,2024-03-20 14:35:47,Bangalore,regular,0,True,2025-06-19 14:35:47
U_3087,2025-04-05 19:27:30,Jaipur,regular,0,True,2025-06-30 00:00:00
U_3088,2025-02-03 06:20:47,Delhi,regular,0,True,2025-06-30 00:00:00
U_3089,2025-04-28 09:21:58,Indore,regular,0,False,2025-06-30 00:00:00
U_3090,2025-02-07 19:03:36,Indore,new,0,True,2025-06-29 00:00:00
U_3091,2025-05-27 02:24:15,Delhi,new,0,True,2025-06-30 00:00:00
U_3092,2025-02-25 06:26:58,Kochi,new,0,False,2025-06-30 00:00:00
U_3093,2024-06-19 12:46:35,Bangalore,regular,0,True,2025-06-30 00:00:00
U_3094,2024-08-16 13:21:33,Delhi,regular,0,False,2025-06-29 00:00:00
U_3095,2025-03-25 14:56:15,Delhi,new,0,True,2025-06-29 00:00:00
U_3096,2024-08-05 21:58:38,Mumbai,regular,0,True,2025-06-30 00:00:00
U_3097,2024-07-17 19:57:36,Jaipur,power,0,True,2025-06-29 00:00:00
